fid,confidence,metadata,class,source,reviewed,code,created_by
3011,"5",,2,"19",,METPOL,kanoa
3012,"5",,2,"19",,METPOL,kanoa
3013,"5",,2,"19",,METPOL,kanoa
3014,"5",,2,"19",,METPOL,kanoa
3015,"5",,2,"19",,METPOL,kanoa
3016,"5",,2,"19",,METPOL,kanoa
3017,"5",,2,"19",,METPOL,kanoa
3018,"5",,2,"19",,METPOL,kanoa
3019,"5",,2,"19",,METPOL,kanoa
3020,"5",,2,"19",,METPOL,kanoa
3021,"5",,2,"19",,METPOL,kanoa
3022,"5",,2,"19",,METPOL,kanoa
3023,"5",,2,"19",,METPOL,kanoa
3024,"5",,2,"19",,METPOL,kanoa
3025,"5",,2,"19",,METPOL,kanoa
3026,"5",,2,"19",,METPOL,kanoa
3027,"5",,2,"19",,METPOL,kanoa
3028,"5",,2,"19",,METPOL,kanoa
3029,"5",,2,"19",,METPOL,kanoa
3030,"5",,2,"19",,METPOL,kanoa
3031,"5",,2,"19",,METPOL,kanoa
3032,"5",,2,"19",,METPOL,kanoa
3033,"5",,2,"19",,METPOL,kanoa
3034,"5",,2,"19",,METPOL,kanoa
3035,"5",,2,"19",,METPOL,kanoa
3036,"5",,2,"19",,METPOL,kanoa
3037,"5",,2,"19",,METPOL,kanoa
3038,"5",,2,"19",,METPOL,kanoa
3039,"5",,2,"19",,METPOL,kanoa
3040,"5",,2,"19",,METPOL,kanoa
3041,"5",,2,"19",,METPOL,kanoa
3042,"5",,2,"19",,METPOL,kanoa
3043,"5",,2,"19",,METPOL,kanoa
3044,"5",,2,"19",,METPOL,kanoa
3045,"5",,2,"19",,METPOL,kanoa
3046,"5",,2,"19",,METPOL,kanoa
3047,"5",,2,"19",,METPOL,kanoa
3048,"5",,2,"19",,METPOL,kanoa
3049,"5",,2,"19",,METPOL,kanoa
3050,"5",,2,"19",,METPOL,kanoa
3051,"5",,2,"19",,METPOL,kanoa
3052,"5",,2,"19",,METPOL,kanoa
3053,"5",,2,"19",,METPOL,kanoa
3054,"5",,2,"19",,METPOL,kanoa
3055,"5",,2,"19",,METPOL,kanoa
3056,"5",,2,"19",,METPOL,kanoa
3057,"5",,2,"19",,METPOL,kanoa
3058,"5",,2,"19",,METPOL,kanoa
3059,"5",,2,"19",,METPOL,kanoa
3060,"5",,2,"19",,METPOL,kanoa
3061,"5",,2,"19",,METPOL,kanoa
3062,"5",,2,"19",,METPOL,kanoa
3063,"5",,2,"19",,METPOL,kanoa
3064,"5",,2,"19",,METPOL,kanoa
3065,"5",,2,"19",,METPOL,kanoa
3066,"5",,2,"19",,METPOL,kanoa
3067,"5",,2,"19",,METPOL,kanoa
3068,"5",,2,"19",,METPOL,kanoa
3069,"5",,2,"19",,METPOL,kanoa
3070,"5",,2,"19",,METPOL,kanoa
3071,"5",,2,"19",,METPOL,kanoa
3072,"5",,2,"19",,METPOL,kanoa
3073,"5",,2,"19",,METPOL,kanoa
3074,"5",,2,"19",,METPOL,kanoa
3075,"5",,2,"19",,METPOL,kanoa
3076,"5",,2,"19",,METPOL,kanoa
3077,"5",,2,"19",,METPOL,kanoa
3078,"5",,2,"19",,METPOL,kanoa
3079,"5",,2,"19",,METPOL,kanoa
3080,"5",,2,"19",,METPOL,kanoa
3081,"5",,2,"19",,METPOL,kanoa
3082,"5",,2,"19",,METPOL,kanoa
3083,"5",,2,"19",,METPOL,kanoa
3084,"5",,2,"19",,METPOL,kanoa
3085,"5",,2,"19",,METPOL,kanoa
3086,"5",,2,"19",,METPOL,kanoa
3087,"5",,2,"19",,METPOL,kanoa
3088,"5",,2,"19",,METPOL,kanoa
3089,"5",,2,"19",,METPOL,kanoa
3090,"5",,2,"19",,METPOL,kanoa
3091,"5",,2,"19",,METPOL,kanoa
3092,"5",,2,"19",,METPOL,kanoa
3093,"5",,2,"19",,METPOL,kanoa
3094,"5",,2,"19",,METPOL,kanoa
3095,"5",,2,"19",,METPOL,kanoa
3096,"5",,2,"19",,METPOL,kanoa
3097,"5",,2,"19",,METPOL,kanoa
3098,"5",,2,"19",,METPOL,kanoa
3099,"5",,2,"19",,METPOL,kanoa
3100,"5",,2,"19",,METPOL,kanoa
3101,"5",,2,"19",,METPOL,kanoa
3102,"5",,2,"19",,METPOL,kanoa
3103,"5",,2,"19",,METPOL,kanoa
3104,"5",,2,"19",,METPOL,kanoa
3105,"5",,2,"19",,METPOL,kanoa
3106,"5",,2,"19",,METPOL,kanoa
3107,"5",,2,"19",,METPOL,kanoa
3108,"5",,2,"19",,METPOL,kanoa
3109,"5",,2,"19",,METPOL,kanoa
3110,"5",,2,"19",,METPOL,kanoa
3111,"5",,2,"19",,METPOL,kanoa
3112,"5",,2,"19",,METPOL,kanoa
3113,"5",,2,"19",,METPOL,kanoa
3114,"5",,2,"19",,METPOL,kanoa
3115,"5",,2,"19",,METPOL,kanoa
3116,"5",,2,"19",,METPOL,kanoa
3117,"5",,2,"19",,METPOL,kanoa
3118,"5",,2,"19",,METPOL,kanoa
3119,"5",,2,"19",,METPOL,kanoa
3120,"5",,2,"19",,METPOL,kanoa
3121,"5",,2,"19",,METPOL,kanoa
3122,"5",,2,"19",,METPOL,kanoa
3123,"5",,2,"19",,METPOL,kanoa
3124,"5",,2,"19",,METPOL,kanoa
3125,"5",,2,"19",,METPOL,kanoa
3126,"5",,2,"19",,METPOL,kanoa
3127,"5",,2,"19",,METPOL,kanoa
3128,"5",,2,"19",,METPOL,kanoa
3129,"5",,2,"19",,METPOL,kanoa
3130,"5",,2,"19",,METPOL,kanoa
3131,"5",,2,"19",,METPOL,kanoa
3132,"5",,2,"19",,METPOL,kanoa
3133,"5",,2,"19",,METPOL,kanoa
3134,"5",,2,"20",,METPOL,kanoa
3135,"5",,2,"20",,METPOL,kanoa
3136,"5",,2,"20",,METPOL,kanoa
3137,"5",Vine,2,"20",,METPOL,kanoa
3138,"5",,2,"20",,METPOL,kanoa
3139,"5",,2,"20",,METPOL,kanoa
3140,"5",,2,"20",,METPOL,kanoa
3141,"5",,2,"20",,METPOL,kanoa
3142,"5",,2,"20",,METPOL,kanoa
3143,"5",,2,"20",,METPOL,kanoa
3144,"5",,2,"20",,METPOL,kanoa
3145,"5",,2,"20",,METPOL,kanoa
3146,"5",,2,"20",,METPOL,kanoa
3147,"5",,2,"20",,METPOL,kanoa
3148,"5",,2,"20",,METPOL,kanoa
3149,"5",,2,"20",,METPOL,kanoa
3150,"5",,2,"20",,METPOL,kanoa
3151,"5",,2,"20",,METPOL,kanoa
3152,"2",,1,"20",KL,UNKOWN,kanoa
3153,"5",,2,"20",,METPOL,kanoa
3154,"5",,2,"20",,METPOL,kanoa
3155,"5",,2,"20",,METPOL,kanoa
3156,"2",,1,"20",KL,UNKOWN,kanoa
3157,"2",,1,"20",KL,UNKOWN,kanoa
3158,"2",,1,"20",KL,UNKOWN,kanoa
3159,"2",Vine,1,"20",KL,UNKOWN,kanoa
3160,"5",,5,FieldDay_20240313,,ACAKOA,kanoa
3161,"5",,2,"36",,METPOL,kanoa
3162,"3",Same as 690,1,"36",KL,MYOSAN,kanoa
3163,"5",,2,"36",,METPOL,kanoa
3164,"5",,2,"36",,METPOL,kanoa
3165,"5",,2,"36",,METPOL,kanoa
3166,"5",,2,"36",,METPOL,kanoa
3167,"5",,2,"36",,METPOL,kanoa
3168,"5",,2,"36",,METPOL,kanoa
3169,"5",,2,"36",,METPOL,kanoa
3170,"5",,2,"36",,METPOL,kanoa
3171,"5",,2,"36",,METPOL,kanoa
3172,"5",,2,"36",,METPOL,kanoa
3173,"5",,2,"36",,METPOL,kanoa
3174,"5",,2,"36",,METPOL,kanoa
3175,"5",,2,"36",,METPOL,kanoa
3176,"5",,2,"36",,METPOL,kanoa
3177,"5",,2,"36",,METPOL,kanoa
3178,"3",Same as 671,1,"36",KL,MYOSAN,kanoa
3179,"5",,2,"36",,METPOL,kanoa
3180,"5",,2,"36",,METPOL,kanoa
3181,"5",,2,"36",,METPOL,kanoa
3182,"5",,2,"36",,METPOL,kanoa
3183,"5",,2,"36",,METPOL,kanoa
3184,"1","Vine; died",0,"36",KL,STDDED,kanoa
3185,"5",,2,"36",,METPOL,kanoa
3186,"5",,2,"36",,METPOL,kanoa
3187,"5",Vine,2,"36",,METPOL,kanoa
3188,"5",,2,"36",,METPOL,kanoa
3189,"5",,2,"36",,METPOL,kanoa
3190,"5",,2,"36",,METPOL,kanoa
3191,"5",,2,"36",,METPOL,kanoa
3192,"5",,2,"36",,METPOL,kanoa
3193,"5",,2,"36",,METPOL,kanoa
3194,"5",,2,"36",,METPOL,kanoa
3195,"5",,2,"36",,METPOL,kanoa
3196,"5",,2,"36",,METPOL,kanoa
3197,"5",,2,"36",,METPOL,kanoa
3198,"5",,2,"36",,METPOL,kanoa
3199,"5",,2,"36",,METPOL,kanoa
3200,"5",,2,"36",,METPOL,kanoa
3201,"5",,2,"36",,METPOL,kanoa
3202,"5",,2,"36",,METPOL,kanoa
3203,"5",,2,"36",,METPOL,kanoa
3204,"5",,2,"36",,METPOL,kanoa
3205,"5",,2,"36",,METPOL,kanoa
3206,"5",,2,"36",,METPOL,kanoa
3207,"5",,2,"36",,METPOL,kanoa
3208,"5",,2,"36",,METPOL,kanoa
3209,"5",,2,"36",,METPOL,kanoa
3210,"5",,2,"36",,METPOL,kanoa
3211,"5",,2,"36",,METPOL,kanoa
3212,"5",,2,"36",,METPOL,kanoa
3213,"1",Shrub?,1,"36",KL,OTHERS,kanoa
3214,"5",,2,"36",,METPOL,kanoa
3215,"5",,2,"36",,METPOL,kanoa
3216,"5",,2,"36",,METPOL,kanoa
3217,"5",,2,"36",,METPOL,kanoa
3218,"5",,2,"36",,METPOL,kanoa
3219,"5",,2,"36",,METPOL,kanoa
3220,"5",,2,"36",,METPOL,kanoa
3221,"5",,2,"36",,METPOL,kanoa
3222,"5",,2,"36",,METPOL,kanoa
3223,"5",,2,"36",,METPOL,kanoa
3224,"5",,2,"36",,METPOL,kanoa
3225,"5",,2,"36",,METPOL,kanoa
3226,"5",,2,"36",,METPOL,kanoa
3227,"5",,2,"36",,METPOL,kanoa
3228,"5",,2,"36",,METPOL,kanoa
3229,"5",,2,"36",,METPOL,kanoa
3230,"5",,2,"36",,METPOL,kanoa
3231,"5",,2,"36",,METPOL,kanoa
3232,"5",,2,"36",,METPOL,kanoa
3233,"5",Vine,2,"36",,METPOL,kanoa
3234,"5",Vine,2,"36",,METPOL,kanoa
3235,"5",,2,"36",,METPOL,kanoa
3236,"5",,2,"36",,METPOL,kanoa
3237,"5",,2,"36",,METPOL,kanoa
3238,"5",,2,"36",,METPOL,kanoa
3239,"5",,2,"36",,METPOL,kanoa
3240,"5",,2,"36",,METPOL,kanoa
3241,"5",,2,"36",,METPOL,kanoa
3242,"5",,2,"36",,METPOL,kanoa
3243,"5",,2,"36",,METPOL,kanoa
3244,"5",,2,"36",,METPOL,kanoa
3245,"5",,2,"36",,METPOL,kanoa
3246,"5",,2,"36",,METPOL,kanoa
3247,"5",,2,"36",,METPOL,kanoa
3248,"5",,2,"36",,METPOL,kanoa
3249,"5",,2,"36",,METPOL,kanoa
3250,"5",,2,"21",,METPOL,kanoa
3251,"5",,2,"21",,METPOL,kanoa
3252,"5",,2,"21",,METPOL,kanoa
3253,"5",,2,"21",,METPOL,kanoa
3254,"5",,2,"21",,METPOL,kanoa
3255,"5",,2,"21",,METPOL,kanoa
3256,"5",,2,"21",,METPOL,kanoa
3257,"5",,2,"21",,METPOL,kanoa
3258,"5",,2,"21",,METPOL,kanoa
3259,"5",,2,"21",,METPOL,kanoa
3260,"5",,2,"21",,METPOL,kanoa
3261,"5",,2,"21",,METPOL,kanoa
3262,"5",,2,"21",,METPOL,kanoa
3263,"5",,2,"21",,METPOL,kanoa
3264,"5",,2,"21",,METPOL,kanoa
3265,"5",,2,"21",,METPOL,kanoa
3266,"5",,2,"21",,METPOL,kanoa
3267,"5",,2,"21",,METPOL,kanoa
3268,"5",,2,"21",,METPOL,kanoa
3269,"5",,2,"21",,METPOL,kanoa
3270,"5",,2,"21",,METPOL,kanoa
3271,"5",,2,"21",,METPOL,kanoa
3272,"5",,2,"21",,METPOL,kanoa
3273,"5",,2,"21",,METPOL,kanoa
3274,"5",,2,"21",,METPOL,kanoa
3275,"5",,2,"21",,METPOL,kanoa
3276,"5",,2,"21",,METPOL,kanoa
3277,"5",,2,"21",,METPOL,kanoa
3278,"5",,2,"21",,METPOL,kanoa
3279,"5",,2,"21",,METPOL,kanoa
3280,"5",,2,"21",,METPOL,kanoa
3281,"5",,2,"21",,METPOL,kanoa
3282,"5",,2,"21",,METPOL,kanoa
3283,"5",,2,"21",,METPOL,kanoa
3284,"5",,2,"21",,METPOL,kanoa
3285,"5",,2,"21",,METPOL,kanoa
3286,"5",,2,"21",,METPOL,kanoa
3287,"5",,2,"21",,METPOL,kanoa
3288,"5",,2,"21",,METPOL,kanoa
3289,"5",,2,"21",,METPOL,kanoa
3290,"5",,2,"21",,METPOL,kanoa
3291,"5",,2,"21",,METPOL,kanoa
3292,"5",,2,"21",,METPOL,kanoa
3293,"5",,2,"21",,METPOL,kanoa
3294,"5",,2,"21",,METPOL,kanoa
3295,"5",,2,"21",,METPOL,kanoa
3296,"5",,2,"21",,METPOL,kanoa
3297,"5",,2,"21",,METPOL,kanoa
3298,"5",Vine,2,"21",,METPOL,kanoa
3299,"5",,2,"21",,METPOL,kanoa
3300,"5",,2,"21",,METPOL,kanoa
3301,"5",,2,"21",,METPOL,kanoa
3302,"5",,2,"21",,METPOL,kanoa
3303,"5",,2,"21",,METPOL,kanoa
3304,"5",,2,"21",,METPOL,kanoa
3305,"5",,2,"21",,METPOL,kanoa
3306,"5",,2,"21",,METPOL,kanoa
3307,"5",,2,"21",,METPOL,kanoa
3308,"5",,2,"21",,METPOL,kanoa
3309,"5",,2,"21",,METPOL,kanoa
3310,"5",,2,"21",,METPOL,kanoa
3311,"5",,2,"21",,METPOL,kanoa
3312,"5",,2,"21",,METPOL,kanoa
3313,"5",,2,"21",,METPOL,kanoa
3314,"5",,2,"21",,METPOL,kanoa
3315,"5",,2,"21",,METPOL,kanoa
3316,"5",,2,"21",,METPOL,kanoa
3317,"5",,2,"21",,METPOL,kanoa
3318,"5",,2,"21",,METPOL,kanoa
3319,"5",,2,FieldDay_20240313,,METPOL,kanoa
3320,"5",,2,FieldDay_20240313,,METPOL,kanoa
3321,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3322,"5",,3,FieldDay_20240313,,GREROB,kanoa
3323,"5",,3,FieldDay_20240313,,GREROB,kanoa
3324,"5",,3,FieldDay_20240313,,GREROB,kanoa
3325,"5",,3,FieldDay_20240313,,GREROB,kanoa
3326,"5",,3,FieldDay_20240313,,GREROB,kanoa
3327,"5",,3,FieldDay_20240313,,GREROB,kanoa
3328,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3329,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3330,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3331,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3332,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3333,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3334,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3335,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3336,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3337,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3338,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3339,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3340,"5",,2,FieldDay_20240313,,METPOL,kanoa
3341,"5",,2,FieldDay_20240313,,METPOL,kanoa
3342,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3343,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3344,"5",,4,FieldDay_20240313,,DIOSAN,kanoa
3345,"5",,4,FieldDay_20240313,,DIOSAN,kanoa
3346,"5",,4,FieldDay_20240313,,DIOSAN,kanoa
3347,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3348,"5",,1,FieldDay_20240313,,SCIMOL,kanoa
3349,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3350,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3351,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3352,"5",,2,FieldDay_20240313,,METPOL,kanoa
3353,"5",,2,FieldDay_20240313,,METPOL,kanoa
3354,"5",,1,FieldDay_20240313,,JACMIM,kanoa
3355,"5",,4,FieldDay_20240313,,DIOSAN,kanoa
3356,"5",,4,FieldDay_20240313,,DIOSAN,kanoa
3357,"5",,3,FieldDay_20240313,,GREROB,kanoa
3358,"5",,3,FieldDay_20240313,,GREROB,kanoa
3359,"5",,3,"28",,GREROB,kanoa
3360,"5",,1,"28",,JACMIM,kanoa
3361,"5",,4,FieldDay_20240313,,DIOSAN,kanoa
3362,"5",,3,square,,GREROB,kanoa
3363,"5",,2,square,,METPOL,kanoa
3364,"5",,4,square,,DIOSAN,kanoa
3365,"5",,4,square,,DIOSAN,kanoa
3366,"5",,1,square,,JACMIM,kanoa
3367,"5",,4,square,,DIOSAN,kanoa
3368,"5",,3,square,,GREROB,kanoa
3369,"5",,4,square,,DIOSAN,kanoa
3370,"5",,1,square,,JACMIM,kanoa
3371,"5",,1,square,,JACMIM,kanoa
3372,"5",,3,square,,GREROB,kanoa
3373,"5",DIOSAN,0,square,,STDDED,kanoa
3374,"5",,1,square,,JACMIM,kanoa
3375,"5",,3,square,,GREROB,kanoa
3376,"5",,4,square,,DIOSAN,kanoa
3377,"5",,3,"22",,GREROB,kanoa
3378,"5",,3,FieldDay_20240313,,GREROB,kanoa
3379,"5",,3,FieldDay_20240313,,GREROB,kanoa
3380,"5",,3,FieldDay_20240313,,GREROB,kanoa
3381,"5",,3,FieldDay_20240313,,GREROB,kanoa
3382,"1",This large tree does not appear to be a Kole?,3,FieldDay_20240313,KL,GREROB,kanoa
3383,"5",,2,"21",,METPOL,kanoa
3384,"5",,2,"21",,METPOL,kanoa
3385,"5",,2,"21",,METPOL,kanoa
3386,"5",,2,"21",,METPOL,kanoa
3387,"5",,2,"21",,METPOL,kanoa
3388,"5",,2,"21",,METPOL,kanoa
3389,"5",,2,"21",,METPOL,kanoa
3390,"5",,2,"21",,METPOL,kanoa
3391,"2",,1,"21",KL,UNKOWN,kanoa
3392,"5",,2,"21",,METPOL,kanoa
3393,"5",,2,"21",,METPOL,kanoa
3394,"5",,2,"21",,METPOL,kanoa
3395,"5",,2,"21",,METPOL,kanoa
3396,"5",,2,"21",,METPOL,kanoa
3397,"5",,2,"21",,METPOL,kanoa
3398,"5",,2,"21",,METPOL,kanoa
3399,"2",,1,"21",KL,OTHERS,kanoa
3400,"2",,1,"21",KL,OTHERS,kanoa
3401,"5",,2,"21",,METPOL,kanoa
3402,"5",,2,"21",,METPOL,kanoa
3403,"5",,2,"21",,METPOL,kanoa
3404,"5",,2,"21",,METPOL,kanoa
3405,"2",,1,"21",KL,OTHERS,kanoa
3406,"2",,1,"21",KL,OTHERS,kanoa
3407,"5",,2,"21",,METPOL,kanoa
3408,"5",,2,"21",,METPOL,kanoa
3409,"5",,2,"21",,METPOL,kanoa
3410,"5",,2,"21",,METPOL,kanoa
3411,"5",,2,"21",,METPOL,kanoa
3412,"5",,2,"21",,METPOL,kanoa
3413,"5",,2,"21",,METPOL,kanoa
3414,"5",,2,"21",,METPOL,kanoa
3415,"5",,2,"21",,METPOL,kanoa
3416,"5",,2,"21",,METPOL,kanoa
3417,"5",,2,"21",,METPOL,kanoa
3418,"5",,2,"21",,METPOL,kanoa
3419,"5",,2,"21",,METPOL,kanoa
3420,"5",,2,"21",,METPOL,kanoa
3421,"5",,2,"21",,METPOL,kanoa
3422,"5",,2,"21",,METPOL,kanoa
3423,"5",,2,"21",,METPOL,kanoa
3424,"5",,2,"21",,METPOL,kanoa
3425,"5",,2,"21",,METPOL,kanoa
3426,"5",,2,"21",,METPOL,kanoa
3427,"5",,2,"21",,METPOL,kanoa
3428,"5",,2,"21",,METPOL,kanoa
3429,"5",,2,"21",,METPOL,kanoa
3430,"5",Vine,2,"21",,METPOL,kanoa
3431,"5",,2,"21",,METPOL,kanoa
3432,"5",,2,"21",,METPOL,kanoa
3433,"5",,2,"21",,METPOL,kanoa
3434,"5",,2,"21",,METPOL,kanoa
3435,"5",,2,"21",,METPOL,kanoa
3436,"5",,2,"21",,METPOL,kanoa
3437,"5",,2,"21",,METPOL,kanoa
3438,"5",,2,"21",,METPOL,kanoa
3439,"5",,2,"21",,METPOL,kanoa
3440,"5",,2,"21",,METPOL,kanoa
3441,"5",,2,"21",,METPOL,kanoa
3442,"5",,2,"21",,METPOL,kanoa
3443,"5",,2,"21",,METPOL,kanoa
3444,"5",,2,"21",,METPOL,kanoa
3445,"5",,2,"21",,METPOL,kanoa
3446,"2",,1,"21",KL,OTHERS,kanoa
3447,"5",,1,FieldDay_20240313,,SOPCHR,kanoa
3448,"5",,1,FieldDay_20240313,,NOTLAT,kanoa
3449,"5",,1,FieldDay_20240313,,POLSAN,kanoa
3450,"5",,3,"39",,GREROB,kanoa
3451,"5",,3,"39",,GREROB,kanoa
3452,"5",,3,"39",,GREROB,kanoa
3453,"5",,3,"39",,GREROB,kanoa
3454,"5",,3,"39",,GREROB,kanoa
3455,"5",,3,"39",,GREROB,kanoa
3456,"5",,3,"39",,GREROB,kanoa
3457,"5",,3,"39",,GREROB,kanoa
3458,"5",,3,"39",,GREROB,kanoa
3459,"5",,3,"39",,GREROB,kanoa
3460,"5",,3,"39",,GREROB,kanoa
3461,"5",,3,"39",,GREROB,kanoa
3462,"5",,3,"39",,GREROB,kanoa
3463,"5",,3,"39",,GREROB,kanoa
3464,"5",,3,"39",,GREROB,kanoa
3465,"5",,3,"39",,GREROB,kanoa
3466,"5",,3,"39",,GREROB,kanoa
3467,"5",,3,"39",,GREROB,kanoa
3468,"5",,3,"39",,GREROB,kanoa
3469,"5",,3,"39",,GREROB,kanoa
3470,"5",,3,"39",,GREROB,kanoa
3471,"5",,3,"39",,GREROB,kanoa
3472,"5",,3,"39",,GREROB,kanoa
3473,"5",,3,"39",,GREROB,kanoa
3474,"5",,3,"39",,GREROB,kanoa
3475,"5",,3,"39",,GREROB,kanoa
3476,"5",,3,"39",,GREROB,kanoa
3477,"5",,3,"39",,GREROB,kanoa
3478,"5",,3,"39",,GREROB,kanoa
3479,"5",,3,"39",,GREROB,kanoa
3480,"5",,3,"39",,GREROB,kanoa
3481,"5",,3,"39",,GREROB,kanoa
3482,"5",,3,"39",,GREROB,kanoa
3483,"5",,3,"39",,GREROB,kanoa
3484,"5",,3,"39",,GREROB,kanoa
3485,"4",,1,"39",KL,MYRLAN,kanoa
3486,"5",,3,"39",,GREROB,kanoa
3487,"5",,3,"39",,GREROB,kanoa
3488,"5",,3,"39",,GREROB,kanoa
3489,"5",Mixed,3,"39",,GREROB,kanoa
3490,"5",,3,"39",,GREROB,kanoa
3491,"5",,3,"39",,GREROB,kanoa
3492,"5",,3,"39",,GREROB,kanoa
3493,"5",,3,"39",,GREROB,kanoa
3494,"5",,3,"39",,GREROB,kanoa
3495,"5",,3,"39",,GREROB,kanoa
3496,"5",,3,"39",,GREROB,kanoa
3497,"5",,3,"39",,GREROB,kanoa
3498,"5",,3,"39",,GREROB,kanoa
3499,"5",,3,"39",,GREROB,kanoa
3500,"5",,3,"39",,GREROB,kanoa
3501,"5",,3,"39",,GREROB,kanoa
3502,"5",,3,"39",,GREROB,kanoa
3503,"5",,3,"39",,GREROB,kanoa
3504,"5",,3,"39",,GREROB,kanoa
3505,"5",,3,"39",,GREROB,kanoa
3506,"5",,3,"39",,GREROB,kanoa
3507,"5",,3,"39",,GREROB,kanoa
3508,"5",,3,"39",,GREROB,kanoa
3509,"5",,3,"39",,GREROB,kanoa
3510,"5",,3,"39",,GREROB,kanoa
3511,"5",,3,"39",,GREROB,kanoa
3512,"5",,3,"39",,GREROB,kanoa
3513,"5",,3,"39",,GREROB,kanoa
3514,"5",,3,"39",,GREROB,kanoa
3515,"5",,3,"39",,GREROB,kanoa
3516,"5",,3,"39",,GREROB,kanoa
3517,"5",,3,"39",,GREROB,kanoa
3518,"5",,3,"39",,GREROB,kanoa
3519,"5",,3,"39",,GREROB,kanoa
3520,"5",,3,"39",,GREROB,kanoa
3521,"5",,3,"39",,GREROB,kanoa
3522,"5",,3,"39",,GREROB,kanoa
3523,"5",,3,"39",,GREROB,kanoa
3524,"5",,3,"39",,GREROB,kanoa
3525,"5",,3,"39",,GREROB,kanoa
3526,"5",,3,"39",,GREROB,kanoa
3527,"5",,3,"39",,GREROB,kanoa
3528,"5",,3,"39",,GREROB,kanoa
3529,"5",,3,"39",,GREROB,kanoa
3530,"5",,3,"39",,GREROB,kanoa
3531,"5",,3,"39",,GREROB,kanoa
3532,"5",,3,"39",,GREROB,kanoa
3533,"5",,3,"39",,GREROB,kanoa
3534,"5",,3,"39",,GREROB,kanoa
3535,"5",,3,"39",,GREROB,kanoa
3536,"5",,3,"39",,GREROB,kanoa
3537,"5",,3,"39",,GREROB,kanoa
3538,"5",,3,"39",,GREROB,kanoa
3539,"5",,3,"39",,GREROB,kanoa
3540,"5",,3,"39",,GREROB,kanoa
3541,"5",,3,"39",,GREROB,kanoa
3542,"5",,3,"39",,GREROB,kanoa
3543,"5",,3,"39",,GREROB,kanoa
3544,"5",,3,"39",,GREROB,kanoa
3545,"5",,3,"39",,GREROB,kanoa
3546,"5",,3,"39",,GREROB,kanoa
3547,"5",,3,"39",,GREROB,kanoa
3548,"5",,3,"39",,GREROB,kanoa
3549,"5",,3,"39",,GREROB,kanoa
3550,"5",,3,"39",,GREROB,kanoa
3551,"5",,3,"39",,GREROB,kanoa
3552,"5",,3,"39",,GREROB,kanoa
3553,"5",,3,"39",,GREROB,kanoa
3554,"5",,3,"39",,GREROB,kanoa
3555,"5",,3,"39",,GREROB,kanoa
3556,"5",,3,"39",,GREROB,kanoa
3557,"5",,3,"39",,GREROB,kanoa
3558,"5",,3,"39",,GREROB,kanoa
3559,"5",,3,"39",,GREROB,kanoa
3560,"5",,3,"39",,GREROB,kanoa
3561,"5",,3,"39",,GREROB,kanoa
3562,"5",,3,"39",,GREROB,kanoa
3563,"5",,3,"39",,GREROB,kanoa
3564,"5",,3,"39",,GREROB,kanoa
3565,"5",,3,"39",,GREROB,kanoa
3566,"5",,3,"39",,GREROB,kanoa
3567,"2",Picture taken of tree,1,FieldDay_20240313,KL,OTHERS,kanoa
3568,"5",,1,FieldDay_20240313,,PLASAN,kanoa
3569,"5",,2,FieldDay_20240313,,METPOL,kanoa
3570,"1",What was the species of pine you thought this was?,1,FieldDay_20240313,KL,PINUSS,kanoa
3571,"1",,1,FieldDay_20240313,,PINUSS,kanoa
3572,"5",,1,FieldDay_20240313,,ECLPTS,kanoa
3573,"5",,1,FieldDay_20240313,,CHRHAW,kanoa
3574,"5",,1,FieldDay_20240313,,PSIDUM,kanoa
3575,"5",,2,"36",,METPOL,kanoa
3576,"5",Vine,2,"36",,METPOL,kanoa
3577,"5",,2,"36",,METPOL,kanoa
3578,"5",,2,"36",,METPOL,kanoa
3579,"5",,2,"36",,METPOL,kanoa
3580,"5",Vine,2,"36",,METPOL,kanoa
3581,"5",,2,"36",,METPOL,kanoa
3582,"5",,2,"36",,METPOL,kanoa
3583,"5",,2,"36",,METPOL,kanoa
3584,"5",,2,"36",,METPOL,kanoa
3585,"5",,2,"36",,METPOL,kanoa
3586,"5",,2,"36",,METPOL,kanoa
3587,"5",,2,"36",,METPOL,kanoa
3588,"5",,2,"36",,METPOL,kanoa
3589,"5",,2,"36",,METPOL,kanoa
3590,"5",,2,"36",,METPOL,kanoa
